  X         Y          Z
  79.1417  14.2428    145.00
  79.1583  14.2428    133.00
  79.1750  14.2428    141.00
  79.1917  14.2428    175.00
  79.2083  14.2428    189.00
  79.2250  14.2428    131.00
  79.2417  14.2428    123.00
  79.2583  14.2428    117.00
  79.2750  14.2428    121.00
  79.2917  14.2428    153.00
  79.3083  14.2428    179.00
  79.3250  14.2428    145.00
  79.3417  14.2428    159.00
  79.3583  14.2428    253.00
  79.3750  14.2428    333.00
  79.3917  14.2428    539.00
  79.4083  14.2428    287.00
  79.4250  14.2428    521.00
  79.4417  14.2428    723.00
  79.4583  14.2428    437.00
  79.4750  14.2428    163.00
  79.4917  14.2428    139.00
  79.5083  14.2428    103.00
  79.5250  14.2428     93.00
  79.5417  14.2428     95.00
  79.5583  14.2428    101.00
  79.5750  14.2428    153.00
  79.5917  14.2428    103.00
  79.6083  14.2428     77.00
  79.6250  14.2428     71.00
  79.6417  14.2428     67.00
  79.6583  14.2428     69.00
  79.6750  14.2428     79.00
  79.6917  14.2428     73.00
  79.7083  14.2428     67.00
  79.7250  14.2428     49.00
  79.7417  14.2428     39.00
  79.7583  14.2428     33.00
  79.7750  14.2428     31.00
  79.7917  14.2428     25.00
  79.8083  14.2428     19.00
  79.8250  14.2428     17.00
  79.8417  14.2428     17.00
  79.8583  14.2428     19.00
  79.8750  14.2428     15.00
  79.8917  14.2428     11.00
  79.9083  14.2428      5.00
  79.9250  14.2428      5.00
  79.9417  14.2428      5.00
  79.9583  14.2428      7.00
  79.9750  14.2428      7.00
  79.9917  14.2428      7.00
  80.0083  14.2428      7.00
  78.0083  14.2266    505.00
  78.0250  14.2266    479.00
  78.0417  14.2266    479.00
  78.0583  14.2266    471.00
  78.0750  14.2266    457.00
  78.0917  14.2266    455.00
  78.1083  14.2266    469.00
  78.1250  14.2266    509.00
  78.1417  14.2266    605.00
  78.1583  14.2266    761.00
  78.1750  14.2266    655.00
  78.1917  14.2266    697.00
  78.2083  14.2266    725.00
  78.2250  14.2266    639.00
  78.2417  14.2266    459.00
  78.2583  14.2266    429.00
  78.2750  14.2266    481.00
  78.2917  14.2266    487.00
  78.3083  14.2266    397.00
  78.3250  14.2266    391.00
  78.3417  14.2266    377.00
  78.3583  14.2266    341.00
  78.3750  14.2266    335.00
  78.3917  14.2266    321.00
  78.4083  14.2266    303.00
  78.4250  14.2266    291.00
  78.4417  14.2266    281.00
  78.4583  14.2266    285.00
  78.4750  14.2266    243.00
  78.4917  14.2266    255.00
  78.5083  14.2266    265.00
  78.5250  14.2266    279.00
  78.5417  14.2266    307.00
  78.5583  14.2266    339.00
  78.5750  14.2266    385.00
  78.5917  14.2266    453.00
  78.6083  14.2266    409.00
  78.6250  14.2266    417.00
  78.6417  14.2266    417.00
  78.6583  14.2266    401.00
  78.6750  14.2266    385.00
  78.6917  14.2266    369.00
  78.7083  14.2266    357.00
  78.7250  14.2266    347.00
  78.7417  14.2266    335.00
  78.7583  14.2266    323.00
  78.7750  14.2266    325.00
  78.7917  14.2266    347.00
  78.8083  14.2266    473.00
  78.8250  14.2266    435.00
  78.8417  14.2266    595.00
  78.8583  14.2266    709.00
  78.8750  14.2266    673.00
  78.8917  14.2266    697.00
  78.9083  14.2266    681.00
  78.9250  14.2266    621.00
  78.9417  14.2266    411.00
  78.9583  14.2266    283.00
  78.9750  14.2266    321.00
  78.9917  14.2266    443.00
  79.0083  14.2266    265.00
  79.0250  14.2266    237.00
  79.0417  14.2266    201.00
  79.0583  14.2266    221.00
  79.0750  14.2266    177.00
  79.0917  14.2266    157.00
  79.1083  14.2266    159.00
  79.1250  14.2266    147.00
  79.1417  14.2266    133.00
  79.1583  14.2266    129.00
  79.1750  14.2266    171.00
  79.1917  14.2266    153.00
  79.2083  14.2266    263.00
  79.2250  14.2266    153.00
  79.2417  14.2266    143.00
  79.2583  14.2266    151.00
  79.2750  14.2266    123.00
  79.2917  14.2266    121.00
  79.3083  14.2266    125.00
  79.3250  14.2266    133.00
  79.3417  14.2266    143.00
  79.3583  14.2266    213.00
  79.3750  14.2266    215.00
  79.3917  14.2266    271.00
  79.4083  14.2266    401.00
  79.4250  14.2266    359.00
  79.4417  14.2266    649.00
  79.4583  14.2266    489.00
  79.4750  14.2266    167.00
  79.4917  14.2266    127.00
  79.5083  14.2266    111.00
  79.5250  14.2266     89.00
  79.5417  14.2266     85.00
  79.5583  14.2266     91.00
  79.5750  14.2266     97.00
  79.5917  14.2266     87.00
  79.6083  14.2266     79.00
  79.6250  14.2266     79.00
  79.6417  14.2266     91.00
  79.6583  14.2266     91.00
  79.6750  14.2266     85.00
  79.6917  14.2266     71.00
  79.7083  14.2266     55.00
  79.7250  14.2266     47.00
  79.7417  14.2266     43.00
  79.7583  14.2266     37.00
  79.7750  14.2266     33.00
  79.7917  14.2266     27.00
  79.8083  14.2266     21.00
  79.8250  14.2266     17.00
  79.8417  14.2266     15.00
  79.8583  14.2266     15.00
  79.8750  14.2266     21.00
  79.8917  14.2266     15.00
  79.9083  14.2266      7.00
  79.9250  14.2266      5.00
  79.9417  14.2266      3.00
  79.9583  14.2266      3.00
  79.9750  14.2266      5.00
  79.9917  14.2266      5.00
  80.0083  14.2266      5.00
  78.0083  14.2104    491.00
  78.0250  14.2104    481.00
  78.0417  14.2104    505.00
  78.0583  14.2104    481.00
  78.0750  14.2104    479.00
  78.0917  14.2104    461.00
  78.1083  14.2104    467.00
  78.1250  14.2104    519.00
  78.1417  14.2104    647.00
  78.1583  14.2104    699.00
  78.1750  14.2104    665.00
  78.1917  14.2104    755.00
  78.2083  14.2104    607.00
  78.2250  14.2104    525.00
  78.2417  14.2104    517.00
  78.2583  14.2104    447.00
  78.2750  14.2104    499.00
  78.2917  14.2104    439.00
  78.3083  14.2104    415.00
  78.3250  14.2104    391.00
  78.3417  14.2104    369.00
  78.3583  14.2104    355.00
  78.3750  14.2104    337.00
  78.3917  14.2104    325.00
  78.4083  14.2104    319.00
  78.4250  14.2104    317.00
  78.4417  14.2104    315.00
  78.4583  14.2104    293.00
  78.4750  14.2104    259.00
  78.4917  14.2104    273.00
  78.5083  14.2104    271.00
  78.5250  14.2104    277.00
  78.5417  14.2104    293.00
  78.5583  14.2104    313.00
  78.5750  14.2104    339.00
  78.5917  14.2104    385.00
  78.6083  14.2104    391.00
  78.6250  14.2104    429.00
  78.6417  14.2104    423.00
  78.6583  14.2104    407.00
  78.6750  14.2104    401.00
  78.6917  14.2104    373.00
  78.7083  14.2104    361.00
  78.7250  14.2104    347.00
  78.7417  14.2104    331.00
  78.7583  14.2104    319.00
  78.7750  14.2104    309.00
  78.7917  14.2104    305.00
  78.8083  14.2104    303.00
  78.8250  14.2104    313.00
  78.8417  14.2104    387.00
  78.8583  14.2104    603.00
  78.8750  14.2104    681.00
  78.8917  14.2104    709.00
  78.9083  14.2104    441.00
  78.9250  14.2104    311.00
  78.9417  14.2104    261.00
  78.9583  14.2104    435.00
  78.9750  14.2104    329.00
  78.9917  14.2104    421.00
  79.0083  14.2104    369.00
  79.0250  14.2104    215.00
  79.0417  14.2104    223.00
  79.0583  14.2104    197.00
  79.0750  14.2104    185.00
  79.0917  14.2104    161.00
  79.1083  14.2104    151.00
  79.1250  14.2104    147.00
  79.1417  14.2104    135.00
  79.1583  14.2104    133.00
  79.1750  14.2104    149.00
  79.1917  14.2104    143.00
  79.2083  14.2104    233.00
  79.2250  14.2104    233.00
  79.2417  14.2104    201.00
  79.2583  14.2104    301.00
  79.2750  14.2104    207.00
  79.2917  14.2104    127.00
  79.3083  14.2104    125.00
  79.3250  14.2104    131.00
  79.3417  14.2104    139.00
  79.3583  14.2104    151.00
  79.3750  14.2104    219.00
  79.3917  14.2104    181.00
  79.4083  14.2104    429.00
  79.4250  14.2104    463.00
  79.4417  14.2104    353.00
  79.4583  14.2104    419.00
  79.4750  14.2104    161.00
  79.4917  14.2104    117.00
  79.5083  14.2104    129.00
  79.5250  14.2104     91.00
  79.5417  14.2104     81.00
  79.5583  14.2104     81.00
  79.5750  14.2104     87.00
  79.5917  14.2104     89.00
  79.6083  14.2104     79.00
  79.6250  14.2104     79.00
  79.6417  14.2104     91.00
  79.6583  14.2104     91.00
  79.6750  14.2104     75.00
  79.6917  14.2104     65.00
  79.7083  14.2104     59.00
  79.7250  14.2104     51.00
  79.7417  14.2104     43.00
  79.7583  14.2104     29.00
  79.7750  14.2104     27.00
  79.7917  14.2104     23.00
  79.8083  14.2104     23.00
  79.8250  14.2104     17.00
  79.8417  14.2104     15.00
  79.8583  14.2104     13.00
  79.8750  14.2104     17.00
  79.8917  14.2104     13.00
  79.9083  14.2104      7.00
  79.9250  14.2104      5.00
  79.9417  14.2104      5.00
  79.9583  14.2104      3.00
  79.9750  14.2104      3.00
  79.9917  14.2104      3.00
  80.0083  14.2104      5.00
  78.0083  14.1943    497.00
  78.0250  14.1943    503.00
  78.0417  14.1943    535.00
  78.0583  14.1943    519.00
  78.0750  14.1943    479.00
  78.0917  14.1943    495.00
  78.1083  14.1943    471.00
  78.1250  14.1943    515.00
  78.1417  14.1943    643.00
  78.1583  14.1943    621.00
  78.1750  14.1943    617.00
  78.1917  14.1943    599.00
  78.2083  14.1943    621.00
  78.2250  14.1943    613.00
  78.2417  14.1943    587.00
  78.2583  14.1943    503.00
  78.2750  14.1943    487.00
  78.2917  14.1943    441.00
  78.3083  14.1943    415.00
  78.3250  14.1943    397.00
  78.3417  14.1943    381.00
  78.3583  14.1943    369.00
  78.3750  14.1943    351.00
  78.3917  14.1943    345.00
  78.4083  14.1943    345.00
  78.4250  14.1943    333.00
  78.4417  14.1943    335.00
  78.4583  14.1943    343.00
  78.4750  14.1943    273.00
  78.4917  14.1943    291.00
  78.5083  14.1943    303.00
  78.5250  14.1943    301.00
  78.5417  14.1943    335.00
  78.5583  14.1943    399.00
  78.5750  14.1943    445.00
  78.5917  14.1943    467.00
  78.6083  14.1943    455.00
  78.6250  14.1943    467.00
  78.6417  14.1943    435.00
  78.6583  14.1943    427.00
  78.6750  14.1943    399.00
  78.6917  14.1943    367.00
  78.7083  14.1943    355.00
  78.7250  14.1943    343.00
  78.7417  14.1943    333.00
  78.7583  14.1943    325.00
  78.7750  14.1943    315.00
  78.7917  14.1943    305.00
  78.8083  14.1943    297.00
  78.8250  14.1943    291.00
  78.8417  14.1943    295.00
  78.8583  14.1943    307.00
  78.8750  14.1943    349.00
  78.8917  14.1943    359.00
  78.9083  14.1943    265.00
  78.9250  14.1943    273.00
  78.9417  14.1943    305.00
  78.9583  14.1943    501.00
  78.9750  14.1943    385.00
  78.9917  14.1943    307.00
  79.0083  14.1943    367.00
  79.0250  14.1943    227.00
  79.0417  14.1943    241.00
  79.0583  14.1943    189.00
  79.0750  14.1943    181.00
  79.0917  14.1943    171.00
  79.1083  14.1943    165.00
  79.1250  14.1943    147.00
  79.1417  14.1943    141.00
  79.1583  14.1943    139.00
  79.1750  14.1943    139.00
  79.1917  14.1943    177.00
  79.2083  14.1943    181.00
  79.2250  14.1943    231.00
  79.2417  14.1943    253.00
  79.2583  14.1943    247.00
  79.2750  14.1943    263.00
  79.2917  14.1943    155.00
  79.3083  14.1943    129.00
  79.3250  14.1943    129.00
  79.3417  14.1943    133.00
  79.3583  14.1943    145.00
  79.3750  14.1943    219.00
  79.3917  14.1943    183.00
  79.4083  14.1943    359.00
  79.4250  14.1943    443.00
  79.4417  14.1943    281.00
  79.4583  14.1943    251.00
  79.4750  14.1943    339.00
  79.4917  14.1943    131.00
  79.5083  14.1943     99.00
  79.5250  14.1943     85.00
  79.5417  14.1943     77.00
  79.5583  14.1943     75.00
  79.5750  14.1943     79.00
  79.5917  14.1943     73.00
  79.6083  14.1943     69.00
  79.6250  14.1943     65.00
  79.6417  14.1943     77.00
  79.6583  14.1943     89.00
  79.6750  14.1943     95.00
  79.6917  14.1943     61.00
  79.7083  14.1943     65.00
  79.7250  14.1943     51.00
  79.7417  14.1943     31.00
  79.7583  14.1943     23.00
  79.7750  14.1943     19.00
  79.7917  14.1943     19.00
  79.8083  14.1943     19.00
  79.8250  14.1943     15.00
  79.8417  14.1943     13.00
  79.8583  14.1943     13.00
  79.8750  14.1943     11.00
  79.8917  14.1943      9.00
  79.9083  14.1943      7.00
  79.9250  14.1943      7.00
  79.9417  14.1943      5.00
  79.9583  14.1943      3.00
  79.9750  14.1943      3.00
  79.9917  14.1943      3.00
  80.0083  14.1943      3.00
  78.0083  14.1781    507.00
  78.0250  14.1781    513.00
  78.0417  14.1781    555.00
  78.0583  14.1781    547.00
  78.0750  14.1781    507.00
  78.0917  14.1781    527.00
  78.1083  14.1781    495.00
  78.1250  14.1781    489.00
  78.1417  14.1781    533.00
  78.1583  14.1781    551.00
  78.1750  14.1781    555.00
  78.1917  14.1781    605.00
  78.2083  14.1781    683.00
  78.2250  14.1781    667.00
  78.2417  14.1781    629.00
  78.2583  14.1781    585.00
  78.2750  14.1781    549.00
  78.2917  14.1781    461.00
  78.3083  14.1781    439.00
  78.3250  14.1781    425.00
  78.3417  14.1781    395.00
  78.3583  14.1781    389.00
  78.3750  14.1781    369.00
  78.3917  14.1781    357.00
  78.4083  14.1781    351.00
  78.4250  14.1781    347.00
  78.4417  14.1781    349.00
  78.4583  14.1781    347.00
  78.4750  14.1781    289.00
  78.4917  14.1781    347.00
  78.5083  14.1781    339.00
  78.5250  14.1781    329.00
  78.5417  14.1781    345.00
  78.5583  14.1781    407.00
  78.5750  14.1781    439.00
  78.5917  14.1781    459.00
  78.6083  14.1781    467.00
  78.6250  14.1781    469.00
  78.6417  14.1781    469.00
  78.6583  14.1781    433.00
  78.6750  14.1781    385.00
  78.6917  14.1781    367.00
  78.7083  14.1781    349.00
  78.7250  14.1781    339.00
  78.7417  14.1781    329.00
  78.7583  14.1781    319.00
  78.7750  14.1781    307.00
  78.7917  14.1781    299.00
  78.8083  14.1781    293.00
  78.8250  14.1781    287.00
  78.8417  14.1781    281.00
  78.8583  14.1781    277.00
  78.8750  14.1781    291.00
  78.8917  14.1781    343.00
  78.9083  14.1781    343.00
  78.9250  14.1781    425.00
  78.9417  14.1781    469.00
  78.9583  14.1781    589.00
  78.9750  14.1781    433.00
  78.9917  14.1781    265.00
  79.0083  14.1781    287.00
  79.0250  14.1781    231.00
  79.0417  14.1781    269.00
  79.0583  14.1781    205.00
  79.0750  14.1781    189.00
  79.0917  14.1781    199.00
  79.1083  14.1781    181.00
  79.1250  14.1781    155.00
  79.1417  14.1781    147.00
  79.1583  14.1781    145.00
  79.1750  14.1781    143.00
  79.1917  14.1781    161.00
  79.2083  14.1781    171.00
  79.2250  14.1781    169.00
  79.2417  14.1781    217.00
  79.2583  14.1781    263.00
  79.2750  14.1781    291.00
  79.2917  14.1781    231.00
  79.3083  14.1781    151.00
  79.3250  14.1781    131.00
  79.3417  14.1781    135.00
  79.3583  14.1781    145.00
  79.3750  14.1781    221.00
  79.3917  14.1781    173.00
  79.4083  14.1781    229.00
  79.4250  14.1781    423.00
  79.4417  14.1781    325.00
  79.4583  14.1781    441.00
  79.4750  14.1781    385.00
  79.4917  14.1781    145.00
  79.5083  14.1781     97.00
  79.5250  14.1781     81.00
  79.5417  14.1781     71.00
  79.5583  14.1781     67.00
  79.5750  14.1781     69.00
  79.5917  14.1781     63.00
  79.6083  14.1781     63.00
  79.6250  14.1781     59.00
  79.6417  14.1781     63.00
  79.6583  14.1781     77.00
  79.6750  14.1781     63.00
  79.6917  14.1781     51.00
  79.7083  14.1781     47.00
  79.7250  14.1781     43.00
  79.7417  14.1781     27.00
  79.7583  14.1781     19.00
  79.7750  14.1781     19.00
  79.7917  14.1781     15.00
  79.8083  14.1781     15.00
  79.8250  14.1781     13.00
  79.8417  14.1781     13.00
  79.8583  14.1781     11.00
  79.8750  14.1781      9.00
  79.8917  14.1781      9.00
  79.9083  14.1781      7.00
  79.9250  14.1781      7.00
  79.9417  14.1781      5.00
  79.9583  14.1781      3.00
  79.9750  14.1781      3.00
  79.9917  14.1781      3.00
  80.0083  14.1781      5.00
  78.0083  14.1620    527.00
  78.0250  14.1620    533.00
  78.0417  14.1620    553.00
  78.0583  14.1620    573.00
  78.0750  14.1620    555.00
  78.0917  14.1620    535.00
  78.1083  14.1620    537.00
  78.1250  14.1620    495.00
  78.1417  14.1620    501.00
  78.1583  14.1620    535.00
  78.1750  14.1620    573.00
  78.1917  14.1620    629.00
  78.2083  14.1620    659.00
  78.2250  14.1620    695.00
  78.2417  14.1620    629.00
  78.2583  14.1620    607.00
  78.2750  14.1620    579.00
  78.2917  14.1620    561.00
  78.3083  14.1620    483.00
  78.3250  14.1620    433.00
  78.3417  14.1620    417.00
  78.3583  14.1620    389.00
  78.3750  14.1620    399.00
  78.3917  14.1620    375.00
  78.4083  14.1620    377.00
  78.4250  14.1620    363.00
  78.4417  14.1620    369.00
  78.4583  14.1620    347.00
  78.4750  14.1620    311.00
  78.4917  14.1620    315.00
  78.5083  14.1620    317.00
  78.5250  14.1620    341.00
  78.5417  14.1620    349.00
  78.5583  14.1620    375.00
  78.5750  14.1620    423.00
  78.5917  14.1620    451.00
  78.6083  14.1620    447.00
  78.6250  14.1620    497.00
  78.6417  14.1620    495.00
  78.6583  14.1620    443.00
  78.6750  14.1620    395.00
  78.6917  14.1620    365.00
  78.7083  14.1620    351.00
  78.7250  14.1620    343.00
  78.7417  14.1620    329.00
  78.7583  14.1620    319.00
  78.7750  14.1620    309.00
  78.7917  14.1620    301.00
  78.8083  14.1620    297.00
  78.8250  14.1620    287.00
  78.8417  14.1620    283.00
  78.8583  14.1620    279.00
  78.8750  14.1620    325.00
  78.8917  14.1620    429.00
  78.9083  14.1620    429.00
  78.9250  14.1620    415.00
  78.9417  14.1620    525.00
  78.9583  14.1620    609.00
  78.9750  14.1620    427.00
  78.9917  14.1620    315.00
  79.0083  14.1620    225.00
  79.0250  14.1620    289.00
  79.0417  14.1620    301.00
  79.0583  14.1620    251.00
  79.0750  14.1620    221.00
  79.0917  14.1620    213.00
  79.1083  14.1620    177.00
  79.1250  14.1620    163.00
  79.1417  14.1620    155.00
  79.1583  14.1620    149.00
  79.1750  14.1620    145.00
  79.1917  14.1620    145.00
  79.2083  14.1620    149.00
  79.2250  14.1620    157.00
  79.2417  14.1620    181.00
  79.2583  14.1620    213.00
  79.2750  14.1620    303.00
  79.2917  14.1620    333.00
  79.3083  14.1620    291.00
  79.3250  14.1620    165.00
  79.3417  14.1620    135.00
  79.3583  14.1620    143.00
  79.3750  14.1620    181.00
  79.3917  14.1620    157.00
  79.4083  14.1620    199.00
  79.4250  14.1620    383.00
  79.4417  14.1620    471.00
  79.4583  14.1620    443.00
  79.4750  14.1620    233.00
  79.4917  14.1620    113.00
  79.5083  14.1620     83.00
  79.5250  14.1620     77.00
  79.5417  14.1620     65.00
  79.5583  14.1620     61.00
  79.5750  14.1620     59.00
  79.5917  14.1620     55.00
  79.6083  14.1620     55.00
  79.6250  14.1620     53.00
  79.6417  14.1620     51.00
  79.6583  14.1620     69.00
  79.6750  14.1620     55.00
  79.6917  14.1620     43.00
  79.7083  14.1620     37.00
  79.7250  14.1620     31.00
  79.7417  14.1620     21.00
  79.7583  14.1620     21.00
  79.7750  14.1620     21.00
  79.7917  14.1620     17.00
  79.8083  14.1620     17.00
  79.8250  14.1620     15.00
  79.8417  14.1620     13.00
  79.8583  14.1620     11.00
  79.8750  14.1620      9.00
  79.8917  14.1620      9.00
  79.9083  14.1620      7.00
  79.9250  14.1620      7.00
  79.9417  14.1620      5.00
  79.9583  14.1620      3.00
  79.9750  14.1620      3.00
  79.9917  14.1620      3.00
  80.0083  14.1620      5.00
  78.0083  14.1458    537.00
  78.0250  14.1458    565.00
  78.0417  14.1458    583.00
  78.0583  14.1458    585.00
  78.0750  14.1458    559.00
  78.0917  14.1458    551.00
  78.1083  14.1458    553.00
  78.1250  14.1458    535.00
  78.1417  14.1458    499.00
  78.1583  14.1458    519.00
  78.1750  14.1458    597.00
  78.1917  14.1458    619.00
  78.2083  14.1458    677.00
  78.2250  14.1458    729.00
  78.2417  14.1458    643.00
  78.2583  14.1458    645.00
  78.2750  14.1458    621.00
  78.2917  14.1458    647.00
  78.3083  14.1458    495.00
  78.3250  14.1458    449.00
  78.3417  14.1458    519.00
  78.3583  14.1458    405.00
  78.3750  14.1458    423.00
  78.3917  14.1458    391.00
  78.4083  14.1458    379.00
  78.4250  14.1458    375.00
  78.4417  14.1458    373.00
  78.4583  14.1458    357.00
  78.4750  14.1458    337.00
  78.4917  14.1458    315.00
  78.5083  14.1458    315.00
  78.5250  14.1458    321.00
  78.5417  14.1458    335.00
  78.5583  14.1458    371.00
  78.5750  14.1458    403.00
  78.5917  14.1458    427.00
  78.6083  14.1458    429.00
  78.6250  14.1458    491.00
  78.6417  14.1458    419.00
  78.6583  14.1458    429.00
  78.6750  14.1458    397.00
  78.6917  14.1458    355.00
  78.7083  14.1458    345.00
  78.7250  14.1458    335.00
  78.7417  14.1458    333.00
  78.7583  14.1458    323.00
  78.7750  14.1458    317.00
  78.7917  14.1458    305.00
  78.8083  14.1458    297.00
  78.8250  14.1458    291.00
  78.8417  14.1458    295.00
  78.8583  14.1458    289.00
  78.8750  14.1458    293.00
  78.8917  14.1458    425.00
  78.9083  14.1458    483.00
  78.9250  14.1458    421.00
  78.9417  14.1458    493.00
  78.9583  14.1458    619.00
  78.9750  14.1458    423.00
  78.9917  14.1458    339.00
  79.0083  14.1458    257.00
  79.0250  14.1458    319.00
  79.0417  14.1458    335.00
  79.0583  14.1458    303.00
  79.0750  14.1458    227.00
  79.0917  14.1458    215.00
  79.1083  14.1458    183.00
  79.1250  14.1458    171.00
  79.1417  14.1458    161.00
  79.1583  14.1458    153.00
  79.1750  14.1458    149.00
  79.1917  14.1458    151.00
  79.2083  14.1458    151.00
  79.2250  14.1458    153.00
  79.2417  14.1458    167.00
  79.2583  14.1458    183.00
  79.2750  14.1458    301.00
  79.2917  14.1458    349.00
  79.3083  14.1458    355.00
  79.3250  14.1458    205.00
  79.3417  14.1458    137.00
  79.3583  14.1458    145.00
  79.3750  14.1458    201.00
  79.3917  14.1458    165.00
  79.4083  14.1458    175.00
  79.4250  14.1458    395.00
  79.4417  14.1458    527.00
  79.4583  14.1458    375.00
  79.4750  14.1458    217.00
  79.4917  14.1458    109.00
  79.5083  14.1458     79.00
  79.5250  14.1458     75.00
  79.5417  14.1458     63.00
  79.5583  14.1458     57.00
  79.5750  14.1458     53.00
  79.5917  14.1458     51.00
  79.6083  14.1458     55.00
  79.6250  14.1458     47.00
  79.6417  14.1458     47.00
  79.6583  14.1458     51.00
  79.6750  14.1458     57.00
  79.6917  14.1458     51.00
  79.7083  14.1458     33.00
  79.7250  14.1458     29.00
  79.7417  14.1458     21.00
  79.7583  14.1458     29.00
  79.7750  14.1458     25.00
  79.7917  14.1458     19.00
  79.8083  14.1458     25.00
  79.8250  14.1458     15.00
  79.8417  14.1458     17.00
  79.8583  14.1458     11.00
  79.8750  14.1458      9.00
  79.8917  14.1458      9.00
  79.9083  14.1458      7.00
  79.9250  14.1458      5.00
  79.9417  14.1458      3.00
  79.9583  14.1458      3.00
  79.9750  14.1458      3.00
  79.9917  14.1458      3.00
  80.0083  14.1458      5.00
  78.0083  14.1296    555.00
  78.0250  14.1296    573.00
  78.0417  14.1296    601.00
  78.0583  14.1296    611.00
  78.0750  14.1296    595.00
  78.0917  14.1296    547.00
  78.1083  14.1296    539.00
  78.1250  14.1296    523.00
  78.1417  14.1296    503.00
  78.1583  14.1296    517.00
  78.1750  14.1296    563.00
  78.1917  14.1296    605.00
  78.2083  14.1296    657.00
  78.2250  14.1296    697.00
  78.2417  14.1296    629.00
  78.2583  14.1296    601.00
  78.2750  14.1296    583.00
  78.2917  14.1296    593.00
  78.3083  14.1296    539.00
  78.3250  14.1296    495.00
  78.3417  14.1296    603.00
  78.3583  14.1296    449.00
  78.3750  14.1296    431.00
  78.3917  14.1296    419.00
  78.4083  14.1296    403.00
  78.4250  14.1296    387.00
  78.4417  14.1296    391.00
  78.4583  14.1296    381.00
  78.4750  14.1296    351.00
  78.4917  14.1296    311.00
  78.5083  14.1296    363.00
  78.5250  14.1296    363.00
  78.5417  14.1296    381.00
  78.5583  14.1296    455.00
  78.5750  14.1296    455.00
  78.5917  14.1296    439.00
  78.6083  14.1296    421.00
  78.6250  14.1296    405.00
  78.6417  14.1296    395.00
  78.6583  14.1296    385.00
  78.6750  14.1296    373.00
  78.6917  14.1296    367.00
  78.7083  14.1296    361.00
  78.7250  14.1296    353.00
  78.7417  14.1296    339.00
  78.7583  14.1296    331.00
  78.7750  14.1296    319.00
  78.7917  14.1296    307.00
  78.8083  14.1296    301.00
  78.8250  14.1296    297.00
  78.8417  14.1296    317.00
  78.8583  14.1296    299.00
  78.8750  14.1296    305.00
  78.8917  14.1296    371.00
  78.9083  14.1296    501.00
  78.9250  14.1296    475.00
  78.9417  14.1296    421.00
  78.9583  14.1296    587.00
  78.9750  14.1296    467.00
  78.9917  14.1296    385.00
  79.0083  14.1296    297.00
  79.0250  14.1296    285.00
  79.0417  14.1296    355.00
  79.0583  14.1296    301.00
  79.0750  14.1296    255.00
  79.0917  14.1296    205.00
  79.1083  14.1296    197.00
  79.1250  14.1296    175.00
  79.1417  14.1296    171.00
  79.1583  14.1296    157.00
  79.1750  14.1296    153.00
  79.1917  14.1296    161.00
  79.2083  14.1296    155.00
  79.2250  14.1296    155.00
  79.2417  14.1296    165.00
  79.2583  14.1296    187.00
  79.2750  14.1296    235.00
  79.2917  14.1296    357.00
  79.3083  14.1296    303.00
  79.3250  14.1296    205.00
  79.3417  14.1296    141.00
  79.3583  14.1296    149.00
  79.3750  14.1296    201.00
  79.3917  14.1296    171.00
  79.4083  14.1296    185.00
  79.4250  14.1296    421.00
  79.4417  14.1296    523.00
  79.4583  14.1296    263.00
  79.4750  14.1296    199.00
  79.4917  14.1296     97.00
  79.5083  14.1296     77.00
  79.5250  14.1296     69.00
  79.5417  14.1296     67.00
  79.5583  14.1296     61.00
  79.5750  14.1296     59.00
  79.5917  14.1296     49.00
  79.6083  14.1296     51.00
  79.6250  14.1296     43.00
  79.6417  14.1296     41.00
  79.6583  14.1296     39.00
  79.6750  14.1296     37.00
  79.6917  14.1296     41.00
  79.7083  14.1296     35.00
  79.7250  14.1296     23.00
  79.7417  14.1296     23.00
  79.7583  14.1296     35.00
  79.7750  14.1296     29.00
  79.7917  14.1296     23.00
  79.8083  14.1296     29.00
  79.8250  14.1296     25.00
  79.8417  14.1296     17.00
  79.8583  14.1296     13.00
  79.8750  14.1296      9.00
  79.8917  14.1296     11.00
  79.9083  14.1296      7.00
  79.9250  14.1296      7.00
  79.9417  14.1296      7.00
  79.9583  14.1296      5.00
  79.9750  14.1296     11.00
  79.9917  14.1296      9.00
  80.0083  14.1296      7.00
  78.0083  14.1135    595.00
  78.0250  14.1135    613.00
  78.0417  14.1135    591.00
  78.0583  14.1135    581.00
  78.0750  14.1135    567.00
  78.0917  14.1135    541.00
  78.1083  14.1135    523.00
  78.1250  14.1135    531.00
  78.1417  14.1135    511.00
  78.1583  14.1135    519.00
  78.1750  14.1135    549.00
  78.1917  14.1135    589.00
  78.2083  14.1135    577.00
  78.2250  14.1135    633.00
  78.2417  14.1135    579.00
  78.2583  14.1135    565.00
  78.2750  14.1135    555.00
  78.2917  14.1135    535.00
  78.3083  14.1135    603.00
  78.3250  14.1135    495.00
  78.3417  14.1135    543.00
  78.3583  14.1135    517.00
  78.3750  14.1135    483.00
  78.3917  14.1135    463.00
  78.4083  14.1135    433.00
  78.4250  14.1135    407.00
  78.4417  14.1135    413.00
  78.4583  14.1135    393.00
  78.4750  14.1135    359.00
  78.4917  14.1135    319.00
  78.5083  14.1135    359.00
  78.5250  14.1135    375.00
